title,link,date,comuna
"Tras una semana de paro los padres y apoderados de la Escuela Rural Chiguaihue, ubicada en la comuna de Collipulli en la región de la",https://www.colegiodeprofesores.cl/2023/03/24/ola-de-protestas-en-chile-develan-la-insalubridad-y-abandono-de-la-educacion-publica/,hace 19 meses,Lebu
"Tiempo de lectura aprox: 7 minutos, 35 segundos. Lo que se inició como una idea que surgió al calor de un café en el mes de marzo del 2020,",https://www.elclarin.cl/2021/12/08/el-lebu-sigue-navegando-sobre-las-turbulentas-aguas-de-la-memoria-historica/,hace 34 meses,Lebu
Víctor Hugo Martin Trujillo* Una amiga mía escribió algo y pidió que si no estaban de acuerdo evitaran hacer comentarios,https://resumen.cl/articulos/carta-abierta-humanitaria-ante-huelga-de-hambre-seca-de-presos-politicos-mapuche,.hace 50 meses,Lebu
"Forestal Arauco bloqueó con maquinaria el camino vecinal de diversas comunidades en Tomé. Mediante maquinaria pesada y enormes zanjas,",https://resumen.cl/articulos/bosques-arauco-cerro-caminos-vecinales-en-tome-pobladores-acusan-hostigamiento-y-represion,hace 4 meses,Arauco
Pescadores y rubros afines desarrollaron este miércoles una manifestación en Laraquete -en la región del Bío Bío- donde denunciaron a la,https://www.biobiochile.cl/noticias/nacional/region-del-bio-bio/2022/01/12/protesta-de-pescadores-en-laraquete-acusan-a-celulosa-arauco-de-expulsar-residuos-quimicos-al-mar.shtml,hace 33 meses,Arauco
Una de las comunidades más afectadas por los incendios forestales en el centro sur de Chile en el año 2023 fueron los habitantes de,https://resumen.cl/articulos/vecinos-de-celulosa-nueva-aldea-en-quillon-denuncian-malas-practicas-de-forestal-arauco-y-afectacion-por-incendios-forestales,hace 7 meses,Arauco
"Fotografía: Diario Concepción / cedida. Con una protesta pacífica y apoyados por la ONG Defensa Ambiental, las comunidades lafkenche del",https://www.radioudec.cl/comunidades-mapuche-ingresan-recurso-para-revertir-calificacion-favorable-a-parque-eolico-viento-sur-de-arauco-bioenergia/,hace 29 meses,Arauco
"Forestal Arauco bloqueó con maquinaria el camino vecinal de diversas comunidades en Tomé. Mediante maquinaria pesada y enormes zanjas,",https://resumen.cl/articulos/bosques-arauco-cerro-caminos-vecinales-en-tome-pobladores-acusan-hostigamiento-y-represion,hace 4 meses,Arauco
Una de las comunidades más afectadas por los incendios forestales en el centro sur de Chile en el año 2023 fueron los habitantes de,https://resumen.cl/articulos/vecinos-de-celulosa-nueva-aldea-en-quillon-denuncian-malas-practicas-de-forestal-arauco-y-afectacion-por-incendios-forestales,hace 7 meses,Arauco
"Las manifestaciones fueron liderados por sindicatos de pescadores artesanales, recolectores de orilla, armadores y buzos mariscadores contra",https://www.laizquierdadiario.cl/Pescadores-manifiestan-que-Forestal-Arauco-esta-contaminando-el-Golfo-de-Arauco,hace 33 meses,Arauco
Pescadores y rubros afines desarrollaron este miércoles una manifestación en Laraquete -en la región del Bío Bío- donde denunciaron a la,https://www.biobiochile.cl/noticias/nacional/region-del-bio-bio/2022/01/12/protesta-de-pescadores-en-laraquete-acusan-a-celulosa-arauco-de-expulsar-residuos-quimicos-al-mar.shtml,hace 33 meses,Arauco
"Una difícil situación se vivió ayer en horas de la tarde en el Mall Arauco Quilicura y sus alrededores. En medio de manifestaciones,",https://www.df.cl/empresas/retail/incendio-de-proporciones-afecto-a-mall-arauco-quilicura-en-medio-de,hace 59 meses,Arauco
"Forestal Arauco bloqueó con maquinaria el camino vecinal de diversas comunidades en Tomé. Mediante maquinaria pesada y enormes zanjas,",https://resumen.cl/articulos/bosques-arauco-cerro-caminos-vecinales-en-tome-pobladores-acusan-hostigamiento-y-represion,hace 4 meses,Arauco
"Tras una semana de paro los padres y apoderados de la Escuela Rural Chiguaihue, ubicada en la comuna de Collipulli en la región de la",https://www.colegiodeprofesores.cl/2023/03/24/ola-de-protestas-en-chile-develan-la-insalubridad-y-abandono-de-la-educacion-publica/,hace 19 meses,Arauco
Una grave crisis hídrica denunciaron los vecinos de Santa Juana tras los incendios forestales y nuevas plantaciones de eucalipto de forestal,https://www.elciudadano.com/actualidad/vecinos-de-santa-juana-protestan-por-grave-escasez-de-agua-a-causa-de-plantaciones-de-empresas-forestales/07/07/,hace 15 meses,Arauco
"Los habitantes del sector bloquearon la carretera que une Concepción con la Provincia de Arauco, exigiendo una solución al problema que los",https://www.biobiochile.cl/noticias/nacional/region-del-bio-bio/2023/09/08/vecinos-de-fuerte-viejo-en-lota-prenden-barricadas-en-la-ruta-160-seria-por-prolongado-corte-de-agua.shtml,hace 13 meses,Arauco
"[resumen.cl] Un grupo de más de cien manifestantes se tomaron la ruta P-60, para exigir soluciones a raíz de la grave",https://resumen.cl/articulos/habitantes-de-contulmo-bloquean-ruta-p-60-exigiendo-solucion-a-crisis-financiera-comunal,hace 88 meses,Contulmo
"Año 2010, comuna de Curanilahue, Región del Biobío. Los empresarios Rodrigo Danús y Paul Fontaine buscaban dar viabilidad a un rentable",https://cooperativa.cl/noticias/pais/trabajo/denuncias/protesta-de-mineros-en-curanilahue-salpica-a-rodrigo-danus-y-paul-fontaine/2015-08-14/075746.html,hace 110 meses,Curanilahue
[resumen.cl] Nuevas tomas y recuperaciones territoriales avanzan en la comuna de Curanilahue. Ante un abandono estatal y en un contexto de,https://resumen.cl/articulos/las-nuevas-tomas-y-recuperaciones-en-curanilahue-la-falta-de-espacio-nos-empuja-a-disputar-el-terreno-con-la-industria-forestal,hace 35 meses,Curanilahue
"Con esta nueva condición de la zona para la elaboración de un Plan de Descontaminación, instrumento de gestión ambiental que tiene por",https://www.soychile.cl/concepcion/sociedad/2023/10/26/833483/zona-saturada-curanilahue.html,hace 12 meses,Curanilahue
"Los mineros de Curanilahue, cumplen 30 días en el fondo del pique de la mina a más de 600 metros, en modo de protesta por los",https://www.laizquierdadiario.com/Un-Gobierno-sordo-ciego-y-desinteresado-con-los-trabajadores,hace 93 meses,Curanilahue
"Por: Colectivo Ojo de Treile Las organizaciones sociales, populares, sindicatos, comunidades mapuche, el mundo campesino, las vecinas y",https://resumen.cl/articulos/el-estallido-social-tambien-alcanzo-la-provincia-de-arauco-marchas-y-manifestaciones-en-todo-el-territorio,hace 59 meses,Curanilahue
"Por: Colectivo Ojo de Treile Las organizaciones sociales, populares, sindicatos, comunidades mapuche, el mundo campesino, las vecinas y",https://resumen.cl/articulos/el-estallido-social-tambien-alcanzo-la-provincia-de-arauco-marchas-y-manifestaciones-en-todo-el-territorio,hace 59 meses,Curanilahue
"NOTICIA: Este martes, los trabajadores cumplieron 14 días encerrados a más de 700 metros bajo la tierra, protestando por sueldos e imposiciones impagas de",https://sindical.cl/mineros-de-curanilahue-radicalizan-postura-ante-falta-de-soluciones/,hace 85 meses,Curanilahue
"Cuando ya han trascurrido cinco días de protesta por parte de más de 70 hombres al fondo de la mina Santa Ana en Curanilahue,",http://www.biobiochile.cl/noticias/2015/08/17/aun-no-aparece-el-dueno-de-la-mina-santa-ana-trabajadores-cumplen-5-dias-bajo-tierra.shtml,hace 110 meses,Curanilahue
El municipio y Essbio firmaron un protocolo que tiene por objetivo complementar las capacidades de las instituciones involucradas para,https://www.soychile.cl/Concepcion/Sociedad/2024/09/26/878169/curanilahue-abastecimiento-agua-potable.html,hace 1 mes,Curanilahue
"El sistema frontal que afecta desastrosamente el sur del país y avanza hacia el centro, se ha concentrado en la región del Biobío,",https://contrahegemoniaweb.com.ar/2024/06/14/chile-curanilahue-por-el-temporal-las-viviendas-que-levantamos-en-la-toma-ya-estan-cubiertas-por-mas-de-un-metro-de-agua/,hace 4 meses,Curanilahue
Los álamos modificados genéticamente ofrecen una alternativa más económica y ecológica en la producción de productos químicos industriales,https://www.infobae.com/america/medio-ambiente/2024/10/28/arboles-modificados-geneticamente-por-que-pueden-ser-una-solucion-ecologica-para-la-produccion-de-quimicos/,hace 2 días,Los alamos
"La activista medioambiental sueca, de 21 años, se declaró inocente de los cargos que se le imputan a raíz de su arresto el pasado 17 de",https://www.latercera.com/mundo/noticia/comienza-en-londres-el-juicio-contra-greta-thunberg-por-alteracion-del-orden-publico/3TAK5N2JNJGBBLEJVQPU35Z5IM/,hace 8 meses,Los alamos
"Mucha atención, porque desde este domingo 27 de octubre de 2024, Bogotá y los municipios que se abastecen por la Empresa de Acueducto y Alcantarillado de",https://citytv.eltiempo.com/noticias/medio-ambiente/racionamiento-de-agua-en-bogota-turno-2-barrios-en-los-que-regira-este-domingo-27-de-octubre_74795,hace 3 días,Los alamos
"La casa de estudios lleva 10 días envuelta en un ambiente convulso tras el fallecimiento de una estudiante de Terapia Ocupacional,",https://www.latercera.com/la-tercera-pm/noticia/manifestaciones-lienzos-y-un-discurso-del-rector-como-el-caso-cayazaya-marco-el-inicio-de-ano-academico-de-la-u-andes/4F6X43UFIRE5TJFCJPD6XDKX24/,hace 6 meses,Los alamos
El año pasado tres niños sufrieron lipotimias por las altas temperaturas que soportan en clase. Los padres están dispuestos a pagar la,https://cadenaser.com/murcia/2024/05/17/los-alamos-la-escuela-de-calor-murciana-que-lleva-un-lustro-reclamando-aire-acondicionado-para-sus-aulas-radio-murcia/,hace 5 meses,Los alamos
"Alumnos y padres del CEIP Los Álamos de Murcia se concentraron ayer a las puertas del centro, bajo el lema 'Queremos aulas no saunas',",https://www.laopiniondemurcia.es/comunidad/2024/05/17/colegio-alamos-murcia-pide-climatizacion-102488583.html,hace 5 meses,Los alamos
"[resumen.cl] Este martes durante la noche, un grupo de desconocidos asalto y luego le prendió fuego al peaje de Pilpilco de la ruta 160,",https://resumen.cl/articulos/desconocidos-asaltaron-y-quemaron-peaje-de-pilpilco-en-curanilahue,hace 59 meses,Los alamos
"Pese a que hay decenas de árboles marcados, el Manifiesto indica que no se dañará ningún árbol de la zona y que incluso están en buenas",https://www.e-consulta.com/nota/2024-05-22/medio-ambiente/manifiesto-de-impacto-ambiental-descarta-tala-de-arboles-por,hace 5 meses,Los alamos
Milei enfrentará este miércoles las primera protesta contra su gobierno. Las autoridades argentinas dispusieron que los manifestantes no,https://www.latercera.com/mundo/noticia/las-prohibiciones-que-impuso-el-gobierno-de-milei-a-marcha-de-piqueteros-de-este-miercoles/CZUUMSSR4NFALOMRDK7KR3HCYA/,hace 10 meses,Los alamos
"La empresa no cuenta con el permiso ambiental requerido para la ejecución del proyecto, además, éste estaría modificando el cauce natural",https://soychile.cl/Concepcion/Sociedad/2024/03/22/852820/sma-multa-aridos-rio-trongol.html,hace 7 meses,Los alamos
"Las autoridades argentinas dispusieron que los manifestantes no podrán interrumpir el tránsito vehicular, cubrirse el rostro de manera",https://www.latercera.com/mundo/noticia/las-prohibiciones-que-impuso-el-gobierno-de-milei-a-marcha-de-piqueteros-de-este-miercoles/CZUUMSSR4NFALOMRDK7KR3HCYA/,hace 10 meses,Los alamos
"La casa de estudios lleva 10 días envuelta en un ambiente convulso tras el fallecimiento de una estudiante de Terapia Ocupacional,",https://www.latercera.com/la-tercera-pm/noticia/manifestaciones-lienzos-y-un-discurso-del-rector-como-el-caso-cayazaya-marco-el-inicio-de-ano-academico-de-la-u-andes/4F6X43UFIRE5TJFCJPD6XDKX24/,hace 6 meses,Los alamos
"El alcalde Carlos Bruce se unió a los vecinos de la urbanización Los Álamos en la celebración del tradicional Paseo de Banderas, una tradición que los",https://www.munisurco.gob.pe/alcalde-carlos-bruce-participa-en-el-tradicional-paseo-de-banderas-en-la-urbanizacion-los-alamos/,hace 3 meses,Los alamos
"[resumen.cl] Este martes durante la noche, un grupo de desconocidos asalto y luego le prendió fuego al peaje de Pilpilco de la ruta 160,",https://resumen.cl/articulos/desconocidos-asaltaron-y-quemaron-peaje-de-pilpilco-en-curanilahue,hace 59 meses,Los alamos
Protestas en la localidad de Usme terminaron en enfrentamientos entre la Fuerza Pública y manifestantes. En medio de los disturbios que se,https://citytv.eltiempo.com/noticias/orden-publico/protestas-en-usme-terminaron-en-disturbios_69756,hace 6 meses,Los alamos
"La activista medioambiental sueca, de 21 años, se declaró inocente de los cargos que se le imputan a raíz de su arresto el pasado 17 de",https://www.latercera.com/mundo/noticia/comienza-en-londres-el-juicio-contra-greta-thunberg-por-alteracion-del-orden-publico/3TAK5N2JNJGBBLEJVQPU35Z5IM/,hace 8 meses,Los alamos
Desde la entidad gremial acusan que la crisis de la minera estatal “recae en la falta de prioridad o maltrato que se la ha dado en distintos,https://www.latercera.com/pulso/noticia/sonami-y-trabajadores-mineros-entregan-carta-a-a-boric-piden-capitalizar-a-enami-y-no-vender-su-participacion-en-quebrada-blanca/PFBN5RAQ45FC3E6SAG2NL7YXOY/,hace 3 meses,Los alamos
"La ampliación de la planta Negreiros, ubicada en Huara y que produce yodo, cuenta con recomendación negativa de la Dirección Ejecutiva del",https://www.latercera.com/pulso/noticia/tercer-intento-del-grupo-errazuriz-por-dar-continuidad-a-proyecto-minero-enfrenta-inminente-fracaso-y-desata-protestas-en-iquique/JYEF3O2OIZBYLBEUUSOSKFFLFE/,hace 10 meses,Los alamos
"[resumen.cl] El primer Primero de Mayo que los trabajadores conmemoraron en la calles, tras el golpe militar de 1973, fue el de 1978,",https://resumen.cl/articulos/primero-de-mayo-durante-la-dictadura-profunda,hace 41 meses,Los alamos
En un área de 1.800 hectáreas cercana a Andacollo. Swissland Gold solicitó un permiso a la Dirección Provincial de Minería para poner en,https://www.elinversorenergetico.com/una-minera-suiza-quiere-explotar-oro-en-neuquen/,hace 96 meses,Los alamos
"Mucha atención, porque desde este domingo 27 de octubre de 2024, Bogotá y los municipios que se abastecen por la Empresa de Acueducto y Alcantarillado de",https://citytv.eltiempo.com/noticias/medio-ambiente/racionamiento-de-agua-en-bogota-turno-2-barrios-en-los-que-regira-este-domingo-27-de-octubre_74795,hace 3 días,Los alamos
"El auge del turismo en los últimos años, favorecido por la proliferación de los alojamientos turísticos, ha suscitado protestas en toda",https://www.latercera.com/mundo/noticia/la-polemica-medida-con-la-que-sevilla-busca-hacer-frente-al-turismo-masivo/EX7PFQATYNAOLGQ2SEI3OJJOGQ/,hace 2 meses,Los alamos
La empresa proveedora de agua potable para Lima Metropolitana informó que la restricción del servicio se debe a labores de mantenimiento en,https://www.infobae.com/peru/2024/07/17/estos-son-los-siete-distritos-de-lima-donde-sedapal-cortara-el-agua-el-18-y-19-de-julio-lista-de-zonas-afectadas/,hace 3 meses,Los alamos
"La situación, afirman desde el Centro de Padres de la escuela Primer Agua de Tirúa, se arrastra por lo menos hace 10 años, haciendo del paso",https://resumen.cl/articulos/estudiar-sin-agua-y-con-una-infraestructura-que-se-cae-a-pedazos-el-drama-de-los-ninos-de-la-escuela-primer-agua-de-tirua,hace 19 meses,Tirua
En el lugar se realizó un llamado a las autoridades medioambientales y de salud. Una manifestación se llevó a cabo en la plaza de Armas de,https://www.latribuna.cl/cronica-ciudadana/2024/04/22/ahora-vecinos-de-los-angeles-protestan-por-plaga-de-moscas-en-plaza-de-armas.html,hace 6 meses,Los angeles
"Una masiva caravana y junta de firmas, se realizó la mañana del martes 26 con la finalidad de exigirle a las autoridades evitar una crisis",https://g5noticias.cl/2023/12/27/autoridades-comunidad-y-trabajadores-de-minera-cerro-negro-se-manifestaron-en-cabildo-a-favor-de-continuidad-de-la-faena/,hace 10 meses,Los angeles
"Ciudad de Panamá, 18 sep (EFE).- El fotógrafo panameño de la Agencia EFE Bienvenido Velasco ganó este miércoles el primer premio del",https://www.infobae.com/america/agencias/2024/09/19/el-fotografo-panameno-de-la-agencia-efe-bienvenido-velasco-gana-el-prestigioso-premio-ipa/,hace 1 mes,Los angeles
"Una masiva caravana y junta de firmas, se realizó la mañana del martes 26 con la finalidad de exigirle a las autoridades evitar una crisis",https://laliguanoticias.cl/2023/12/27/amplio-rechazo-genera-idea-de-cierre-de-faena-minera-cerro-negro-500-familias-quedarian-sin-fuente-laboral/,hace 10 meses,Los angeles
"A sus 87 años, el legendario director de cine Ken Loach acaba de lanzar su última película, El viejo roble. Desde Jacobin conversamos con él sobre la",https://www.iade.org.ar/noticias/ken-loach-regresa-con-una-ultima-pelicula,hace 5 meses,Los angeles
"Panamá quedó paralizada hace un mes, cuando la aprobación de un contrato minero que se considera inconstitucional sirvió de detonante para",https://www.7canibales.com/actualidad/crisis-minera-panama/,hace 11 meses,Los angeles
"El proyecto de la canadiense Southern Copper ya cuenta con todos los permisos para operar, asegura el Ejecutivo; sin embargo, la Defensoría",https://www.infobae.com/peru/2024/06/14/defensoria-del-pueblo-35-de-los-conflictos-sociales-estan-vinculados-a-la-mineria-tia-maria-resalta-por-anuncio-de-protestas-en-julio/,hace 4 meses,Los angeles
Panamá entró el lunes en su segunda semana de protestas —consideradas las más numerosas desde las registradas contra la dictadura militar a,https://apnews.com/world-news/general-news-f5d1e367aebf248fdf0ac1ee14ed4d5a,hace 12 meses,Los angeles
Una protesta de mineros informales en el noroeste de Colombia ha sido señalada por el gobierno de estar impulsada por el cártel Clan del,https://www.latimes.com/espanol/internacional/articulo/2023-03-16/clan-del-golfo-impulsa-protesta-de-mineros-en-colombia,hace 19 meses,Los angeles
"La marcha, la segunda gran convocatoria de protesta en torno a la COP26, tiene también réplicas en otras doscientas ciudades de todo el",https://www.dw.com/es/una-gran-manifestaci%25C3%25B3n-en-glasgow-pide-justicia-clim%25C3%25A1tica/a-59741042,hace 35 meses,Los angeles
"Después de las inéditas protestas masivas en Panamá en rechazo a una concesión minera, el Gobierno ha reaccionado y el presidente Cortizo ha",https://cnnespanol.cnn.com/video/panama-protestas-mineria-cortizo-dusa-tv,hace 12 meses,Los angeles
"Alerta y organizados se encuentran las y los pobladores de Antuco, en la provincia del Biobío, frente a la intervención del medio ambiente",https://resumen.cl/articulos/comunidad-en-antuco-se-organiza-frente-a-la-intervencion-de-sus-rios-por-parte-de-enel,hace 44 meses,Antuco
"En conversación con diario La Tribuna, los afectados responsabilizaron de esta situación contra de la directiva del comité de agua potable",https://www.latribuna.cl/cronica-ciudadana/2023/09/13/vecinos-en-pie-de-guerra-contra-directiva-de-apr-en-santa-fe-tienen-con-deudas-de-hasta-8-millones.html,hace 13 meses,Antuco
Desde el primer turno del martes 19 de marzo que la planta está paralizada. Trabajadores sindicalizados de la empresa CMPC Maderas planta,https://www.latribuna.cl/cronica-ciudadana/2024/03/20/trabajadores-de-planta-bucalemu-de-cabrero-en-huelga-legal-indefinida-piden-mejoras-salariales-y-bonos.html,hace 7 meses,Cabrero
"La comunidad argumenta que habrá aumento de moscas, ratones y malos olores. Desde la empresa se defendieron afirmando que cuentan con",https://cooperativa.cl/noticias/pais/medioambiente/contaminacion/alcalde-de-cabrero-encabezo-protesta-contra-ampliacion-de-planta-de/2018-07-13/233019.html,hace 75 meses,Cabrero
Vecinos y autoridades locales de la comuna de Cabrero llegaron en caravana al centro de Concepción para protestar contra la ampliación de,https://www.tvu.cl/prensa/2018/07/13/cabrero-protesta-contra-planta-de-lodos-no-mas-caca.html,hace 75 meses,Cabrero
Los vecinos además bloquearon la carretera que une Cabrero con los Ángeles. Al lugar llegó Carabineros quienes resguardaron a los,https://www.soychile.cl/Concepcion/Sociedad/2014/08/06/266658/No-dejaran-de-pelear-habitantes-de-Cabrero-cortaron-la-Ruta-5-en-protesta-por-la-construccion-de-termoelectrica.aspx,hace 122 meses,Cabrero
"Las puertas del recinto municipal volverán a estar abiertas. Sin embargo, en caso que el ente edilicio no cumpla con lo comprometido en un",https://www.latribuna.cl/cronica-ciudadana/2024/01/04/funcionarios-de-cementerio-en-monte-aguila-deponen-paro-al-llegar-a-preacuerdo-con-municipio-de-cabrero.html,hace 9 meses,Cabrero
"Con la consigna “No más caca”, vecinos de Cabrero marcharon este viernes en pleno centro de Concepción contra de la",https://www.biobiochile.cl/noticias/nacional/region-del-bio-bio/2018/07/13/no-mas-caca-vecinos-de-cabrero-llegan-a-concepcion-para-protestar-contra-planta-de-lodos.shtml,hace 75 meses,Cabrero
[resumen.cl] 7 votos a favor y 3 en contra recibió en la Comisión de Evaluación Ambiental la Declaración de Impacto,https://resumen.cl/articulos/aprueban-ampliacion-de-planta-de-lodos-de-cabrero-pese-a-oposicion-de-la-poblacion,hace 75 meses,Cabrero
La Municipalidad de Cabrero confirmó que Biodiversa retiró del sistema su Declaración de Impacto Ambiental. El alcalde Mario Gierke y las,https://www.pressreader.com/chile/la-tribuna-los-angeles-chile/20170808/281479276508597,hace 86 meses,Cabrero
"Con asesoría legal se pretende orientar a los vecinos de Cabrero, en la región del Bío Bío, ante el plan",https://www.biobiochile.cl/noticias/nacional/region-del-bio-bio/2020/10/22/vecinos-de-cabrero-recibiran-asesoria-legal-ante-ampliacion-de-planta-de-lodos-en-el-membrillar.shtml,hace 48 meses,Cabrero
La Municipalidad de Cabrero confirmó que Biodiversa retiró del sistema su Declaración de Impacto Ambiental. El alcalde Mario Gierke y las,https://www.pressreader.com/chile/la-tribuna-los-angeles-chile/20170808/281479276508597,hace 86 meses,Cabrero
"Cientos de peces muertos, familias en hambruna y un medio ambiente malsano es el panorama que describen los pescadores de la Laguna del",https://www.eluniversal.com.co/ambiente/2017/01/11/pescadores-protestan-por-mortandad-de-peces-en-la-laguna-del-cabrero/,hace 93 meses,Cabrero
"Docentes, alumnos y apoderados del Liceo Héroes de la Concepción de la comuna de Laja, desde inicio del año escolar que están en paro de",https://www.latribuna.cl/cronica-ciudadana/2024/03/13/comunidad-educativa-de-liceo-en-laja-reclama-por-graves-fallas-en-su-infraestructura.html,hace 7 meses,Laja
"La presidenta Claudia Sheinbaum prometió limpiar ríos contaminados, sin embargo, el río Laja presenta alta toxicidad y graves problemas de",https://www.periodicocorreo.com.mx/celaya/puede-el-rio-laja-recuperar-su-vida-20241027-113158.html,hace 2 días,Laja
"[resumen.cl] Este lunes, la Comisión de Evaluación Ambiental de la Región de ñuble, presidida por el Delegado",https://resumen.cl/articulos/comision-de-evaluacion-ambiental-de-nuble-aprobo-polemico-proyecto-embalse-zapallar-en-el-rio-diguillin,hace 9 meses,Laja
"Mientras la oficina provincial de Conaf y los guardaparques del Parque Nacional Laguna del Laja no atienden al público, la protesta se ha",https://www.latribuna.cl/medio-ambiente/2024/09/03/funcionarios-de-conaf-biobio-se-suman-a-paro-nacional-indefinido-por-razones-administrativas.html,hace 1 mes,Laja
Comunidad campesina de la comuna de Yumbel lleva 12 años de lucha ante los impactos causados por central. Comunidad La Aguada del río Laja,https://www.elciudadano.com/actualidad/comunidad-la-aguada-del-rio-laja-inicia-juicio-contra-transnacional-de-energia-por-danos-ambientales/05/24/,hace 17 meses,Laja
"[resumen.cl] Durante la mañana de este domingo, vecinos de las localidades de La Aguada, Yumbel, Los Ángeles y otros sectores de la",https://resumen.cl/articulos/vecinos-se-manifiestan-en-el-salto-del-laja-contra-la-intervencion-hidroelectrica-rio,hace 91 meses,Laja
"La presidenta Claudia Sheinbaum prometió limpiar ríos contaminados, sin embargo, el río Laja presenta alta toxicidad y graves problemas de",https://www.periodicocorreo.com.mx/celaya/puede-el-rio-laja-recuperar-su-vida-20241027-113158.html,hace 2 días,Laja
"[resumen.cl] Este lunes, la Comisión de Evaluación Ambiental de la Región de ñuble, presidida por el Delegado",https://resumen.cl/articulos/comision-de-evaluacion-ambiental-de-nuble-aprobo-polemico-proyecto-embalse-zapallar-en-el-rio-diguillin,hace 9 meses,Laja
"Debido a los bajos niveles del Sistema Cutzamala y la sequía que vive el Valle de México, estas colonias recibirán agua solo a ciertas horas",https://www.nmas.com.mx/ciudad-de-mexico/tandeo-agua-cdmx-2024-cuales-son-284-colonias-entregaran-liquido-escasez/,hace 9 meses,Laja
"No estamos dispuestos a seguir soportando el mal trato de nuestro patrimonio natural y social con una justificación de carácter económico,",https://www.elciudadano.com/ciudadanos-al-poder/conflicto-socio-ambiental-en-mulchen/07/23/,hace 123 meses,Mulchen
Este artículo se actualizó por última vez el 11 de abril de 2024. Se publicó originalmente el 19 de abril de 2022. El Día de la Tierra se,https://es.weforum.org/agenda/2024/04/dia-de-la-tierra-que-es-cuando-es-y-por-que-es-importante-193360147b/,hace 6 meses,Nacimiento
"El Día de la Madre Tierra se celebra anualmente, cada 22 de abril, y constituye uno de los hitos de mayor envergadura del movimiento",https://cronicadigital.cl/2024/04/22/el-origen-del-dia-internacional-de-la-madre-tierra-y-los-desafios-ambientales-de-la-hora-presente/,hace 6 meses,Nacimiento
"El Día de la Tierra, que se celebra cada 22 de abril, fue creado en Estados Unidos para aumentar la conciencia pública sobre los problemas",https://cnnespanol.cnn.com/2024/04/22/dia-de-la-tierra-historia-trax,hace 6 meses,Nacimiento
Con carteles y lienzos los vecinos dieron a conocer su descontento a un costado de la carretera. Una protesta para reclamar por la falta de,https://www.latribuna.cl/cronica-ciudadana/2024/10/16/vecinos-protestan-por-falta-de-agua-potable-en-sector-cerro-colorado.html,hace 2 semanas,Nacimiento
Hay varias personas en la Ciudad de México que podrán acceder a un descuento del 50% en el pago del agua; es un trámite muy sencillo y te,https://www.adn40.mx/ciudad/2024-10-24/personas-que-pueden-solicitar-descuento-en-pago-del-agua-cdmx-como-solicitarlo,hace 5 días,Nacimiento
"Alta participación y unidad en la concentración, a la que seguirán otras y a la que se sumó la alcaldesa, y petición de conectar a la red",https://www.ideal.es/jaen/jaen/solera-pide-agua-soluciones-tecnicas-ayuntamiento-huelma-20240807154024-nt.html,hace 2 meses,Nacimiento
El centro de ocio está proyectado sobre una finca de 1.000.000 de metros cuadrados y cuenta con una inversión inicial de 300 millones de,https://cadenaser.com/andalucia/2024/02/10/protesta-vecinal-en-coinmalaga-no-tenemos-agua-para-ese-complejo-deportivo-ser-malaga/,hace 8 meses,Nacimiento
El próximo viernes 18 de octubre de 2024 rendirán protesta las y los integrantes del Capítulo Colima del Colegio Mexicano de Profesionales,https://elcomentario.ucol.mx/%3Fp%3D143254,hace 2 semanas,Negrete
[resumen.cl] Tras una reunión sostenida entre diversas comunidades de la provincia del Biobío se realizó una,https://resumen.cl/articulos/comunidades-de-la-provincia-del-biobio-mantienen-manifestaciones-ante-proyectos-de-parques-eolicos,hace 41 meses,Negrete
"Trabajadores del Poder Judicial se pronunciaron en contra de la Reforma Judicial durante la Cumbre Paz para el Progreso, argumentando que no",https://mvsnoticias.com/nuevo-leon/2024/9/18/trabajadores-del-poder-judicial-protestan-durante-la-cumbre-de-premios-nobel-en-monterrey-657246.html,hace 1 mes,Negrete
Más de 40 asociaciones se han citado en València en una manifestación por una transición energética justa que no no destruya los campos y,https://www.levante-emv.com/comunitat-valenciana/2023/01/21/mundo-rural-revuelve-modelo-energetico-81555942.html,hace 21 meses,Negrete
"Luego de la tragedia del 2 de enero de 1946, los actores llegaron a León donde apoyaron con diversas presentaciones a deudos y a la lucha",https://lasillarota.com/guanajuato/reportajes/2022/3/19/el-dia-que-cantinflas-jorge-negrete-apoyaron-la-lucha-democratica-de-leon-362065.html,hace 31 meses,Negrete
"El proyecto hidroeléctrico Central Rucalhue en Quilaco, región del Bío Bío, fue incluido en un estudio internacional sobre violación a los",https://www.biobiochile.cl/especial/aqui-tierra/noticias/2022/03/25/proyecto-central-rucalhue-de-quilaco-es-incluido-en-informe-internacional-por-violacion-de-dd-hh.shtml,hace 31 meses,Quilaco
[resumen.cl] La empresa Rucalhue Energía SpA -de capitales chinos- se encuentra realizando trabajos para instalar maquinaria con la que,https://resumen.cl/articulos/vecinas-os-de-quilaco-y-santa-barbara-retomaron-protestas-ante-nuevos-trabajos-de-proyecto-central-rucalhue,hace 33 meses,Quilaco
"Desde febrero pasado, un millonario proyecto en el río BíoBío tiene a organizaciones ambientales y a las localidades de la zona en pie de",https://www.infobae.com/america/america-latina/2021/07/28/comunidades-del-sur-de-chile-pelean-contra-un-gigante-hidroelectrico-chino-por-la-construccion-de-una-represa-que-causaria-enorme-dano-ambiental/,hace 39 meses,Quilaco
